112	68	173.33	2	1	1	1	1	2	1510.1	2
113	73.667	173.67	2	1	1	1	1	2	566.61	2
114	70	182.67	2	1	1	1	1	2	20055	2
115	68.333	180.33	1	1	1	1	1	1	11852	1
116	73.333	178.67	1	1	1	1	1	1	11504	1
117	74.333	181	2	1	1	1	1	2	11076	2
118	71	180.33	1	1	1	1	1	1	10421	1
119	71	177.67	2	1	1	1	1	2	6789.3	2
120	72	184	1	1	1	1	1	1	5751.9	1
121	67.667	177	1	1	1	1	1	1	2884.2	1
122	66.333	183	1	1	1	1	1	1	1117.3	1
123	69	178.33	3	1	1	1	1	3	604.93	3
124	72	187	1	1	1	1	1	1	30485	1
125	70.667	189.33	2	1	1	1	1	2	6092.1	2
126	68	190.67	2	1	1	1	1	2	4554	2
127	68.667	187.67	2	1	1	1	1	2	3922.5	2
128	74.333	189.33	2	1	1	1	1	2	3501.5	2
129	68	185	1	1	1	1	1	1	3313.8	1
130	69	193.67	2	1	1	1	1	2	2730.7	2
131	71.667	192	2	1	1	1	1	2	2595.1	2
132	65	189	1	1	1	1	1	1	1736.3	1
133	65.667	191.67	1	1	1	1	1	1	1461.7	1
134	69.667	186	3	1	1	1	1	3	786.36	3
135	73	190.67	3	1	1	1	1	3	585.99	3
136	68.333	201	2	1	1	1	1	2	11286	2
137	69.667	199	1	1	1	1	1	1	9760	1
138	73.667	200	2	1	1	1	1	2	9665.7	2
139	71.333	201.33	2	1	1	1	1	2	9285.5	2
140	72	198	2	1	1	1	1	2	8465.8	2
141	70	204	1	1	1	1	1	1	6235.6	1
142	74.667	197	1	1	1	1	1	1	4066.7	1
143	67	198	2	1	1	1	1	2	2950.4	2
144	65	196	1	1	1	1	1	1	2682.8	1
145	70.667	195.33	1	1	1	1	1	1	1540.5	1
146	74.667	202	3	1	1	1	1	3	1511	3
147	66.667	203.67	2	1	1	1	1	2	498	2
148	68.333	214.67	1	1	1	1	1	1	15385	1
149	72	213	2	1	1	1	1	2	12144	2
150	66	213.67	1	1	1	1	1	1	10285	1
151	68	210.33	2	1	1	1	1	2	8343.4	2
152	68.667	207	2	1	1	1	1	2	6221.7	2
153	70.333	211.33	1	1	1	1	1	1	5995.7	1
154	71	207.33	1	1	1	1	1	1	5837.4	1
155	74.667	206.33	1	1	1	1	1	1	3389.4	1
156	65.333	211	2	1	1	1	1	2	3118.6	2
157	73.333	209.67	1	1	1	1	1	1	2565.5	1
158	72	218	2	1	1	1	1	2	8451.7	2
159	66.333	217	1	1	1	1	1	1	7032.9	1
160	69.667	218	2	1	1	1	1	2	6347.7	2
161	71.333	220.67	2	1	1	1	1	2	1889.1	2
162	70.667	215	2	1	1	1	1	2	827.34	2
163	69	223	1	1	1	1	1	1	629.54	1
164	75.333	104.33	1	1	1	1	1	1	3104.7	1
165	84.333	103.33	2	1	1	1	1	2	1707.3	2
166	79.333	104	1	1	1	1	1	1	1699.7	1
167	78.667	101.67	1	1	1	1	1	1	1467.5	1
168	76	101	2	1	1	1	1	2	1233.6	2
169	81.333	105.67	2	1	1	1	1	2	4382.5	2
170	84.333	108.67	2	1	1	1	1	2	3907.1	2
171	79.667	108.67	1	1	1	1	1	1	2262.9	1
172	78.333	112.33	1	1	1	1	1	1	2110.4	1
173	84	111.67	2	1	1	1	1	2	2063.8	2
174	81	110.33	3	1	1	1	1	3	1575.8	3
175	84.333	106.33	1	1	1	1	1	1	1541.9	1
176	77.667	107	2	1	1	1	1	2	1346.1	2
177	81.667	112.67	2	1	1	1	1	2	931.69	2
178	76	111.67	1	1	1	1	1	1	794.63	1
179	77.667	114.67	1	1	1	1	1	1	714.42	1
180	75.667	108.67	1	1	1	1	1	1	497.37	1
181	80	120.67	1	1	1	1	1	1	23165	1
182	83.333	122	1	1	1	1	1	1	20270	1
183	83.333	118.67	2	1	1	1	1	2	12956	2
184	81.667	123.67	2	1	1	1	1	2	9869.7	2
185	76.333	120	1	1	1	1	1	1	9675.6	1
186	78.667	124	1	1	1	1	1	1	8221.9	1
187	84	124.67	1	1	1	1	1	1	5243.3	1
188	82.667	115	1	1	1	1	1	1	1570	1
189	79.667	117.33	2	1	1	1	1	2	1410.8	2
190	75.667	117.33	1	1	1	1	1	1	524.7	1
191	80.333	133.33	1	1	1	1	1	1	10109	1
192	77.667	134.67	2	1	1	1	1	2	7777.8	2
193	82.667	127.67	2	1	1	1	1	2	4285.7	2
194	76.333	132.67	1	1	1	1	1	1	2931.3	1
195	76.667	126.67	1	1	1	1	1	1	2422	1
196	82.667	133	1	1	1	1	1	1	829.43	1
197	77	137.67	2	1	1	1	1	2	3179.9	2
198	80.333	139.33	1	1	1	1	1	1	2699.9	1
199	75	139	1	1	1	1	1	1	2509.8	1
200	75	136.33	3	1	1	1	1	3	1091.3	3
201	83.333	144.67	2	1	1	1	1	2	740.41	2
202	81.667	143	2	1	1	1	1	2	667.35	2
203	75	149	2	1	1	1	1	2	20027	2
204	78	146.67	1	1	1	1	1	1	12756	1
205	79.333	154.67	1	1	1	1	1	1	12752	1
206	82	151	1	1	1	1	1	1	4396.8	1
207	80	145.33	1	1	1	1	1	1	3449.3	1
208	83.333	147.33	1	1	1	1	1	1	2935.4	1
209	79.667	151.67	1	1	1	1	1	1	1227.6	1
210	77.333	150.33	2	1	1	1	1	2	998.75	2
211	81	148	1	1	1	1	1	1	833.73	1
212	84.333	151.33	1	1	1	1	1	1	598.71	1
213	84	153.33	3	1	1	1	1	3	388.04	3
214	75.333	155	2	1	1	1	1	2	24965	2
215	75.667	159	1	1	1	1	1	1	6108.5	1
216	77.667	156.33	2	1	1	1	1	2	4972.9	2
217	77.667	162	3	1	1	1	1	3	573.29	3
218	77.667	170	1	1	1	1	1	1	59411	1
219	76	173	1	1	1	1	1	1	25190	1
220	78.333	172.33	2	1	1	1	1	2	435.11	2
221	77.667	175	2	1	1	1	1	2	31206	2
222	83.667	182	2	1	1	1	1	2	12131	2
223	75.333	184	2	1	1	1	1	2	4564	2
224	83.667	178.33	1	1	1	1	1	1	4410.7	1
225	76.333	178	2	1	1	1	1	2	3742.3	2
226	78	181.33	2	1	1	1	1	2	2612.1	2
227	78.667	178.67	1	1	1	1	1	1	1048	1
228	81	180.33	2	1	1	1	1	2	1032.1	2
229	84.667	187.67	2	1	1	1	1	2	24617	2
230	77	194.67	1	1	1	1	1	1	13669	1
231	75.333	192.33	1	1	1	1	1	1	9813.9	1
232	84.333	194.67	1	1	1	1	1	1	7131.8	1
233	80	193.67	1	1	1	1	1	1	6669.3	1
234	83.667	185	2	1	1	1	1	2	6434.5	2
235	77	187.67	1	1	1	1	1	1	6041.6	1
236	84.667	191.33	2	1	1	1	1	2	4907.1	2
237	82.667	193	2	1	1	1	1	2	4728.4	2
238	82	187	2	1	1	1	1	2	4448.5	2
239	77.667	185.33	1	1	1	1	1	1	4038.4	1
240	78	191.67	1	1	1	1	1	1	3807.2	1
241	79.333	188.33	1	1	1	1	1	1	1867.3	1
242	81	185.33	3	1	1	1	1	3	450.17	3
243	80	196.33	2	1	1	1	1	2	9785.8	2
244	84.333	200.33	1	1	1	1	1	1	8006.9	1
245	81.667	204.67	1	1	1	1	1	1	7699.3	1
246	78.667	202.33	1	1	1	1	1	1	5751.8	1
247	77.667	197.67	2	1	1	1	1	2	5560.4	2
248	77	204	1	1	1	1	1	1	4321	1
249	84	203.67	1	1	1	1	1	1	3894	1
250	82.333	198	1	1	1	1	1	1	3630.7	1
251	81.667	202.33	1	1	1	1	1	1	3347.1	1
252	79.333	199.67	1	1	1	1	1	1	3113.1	1
253	76.333	200.67	1	1	1	1	1	1	3007.8	1
254	82.333	196	3	1	1	1	1	3	1069.5	3
255	76	209	2	1	1	1	1	2	22719	2
256	78	207.67	1	1	1	1	1	1	13278	1
257	83.667	207	1	1	1	1	1	1	9953.8	1
258	82.333	210.67	2	1	1	1	1	2	7742.9	2
259	84.333	214.33	1	1	1	1	1	1	7689.2	1
260	80.667	213.67	2	1	1	1	1	2	3709.8	2
261	81.333	207.33	2	1	1	1	1	2	3244.3	2
262	84.667	211.67	2	1	1	1	1	2	1291.9	2
263	76	211	3	1	1	1	1	3	685.43	3
264	79.333	205.33	1	1	1	1	1	1	411.93	1
265	81	216	2	1	1	1	1	2	9277	2
266	75.667	215.67	1	1	1	1	1	1	9096.4	1
267	78.333	219.67	1	1	1	1	1	1	6759.9	1
268	78.333	217	1	1	1	1	1	1	5618.9	1
269	83.333	218	1	1	1	1	1	1	2807	1
270	81.333	223.33	2	1	1	1	1	2	1421.8	2
271	82.667	226	2	1	1	1	1	2	18599	2
272	84	228.33	2	1	1	1	1	2	507.75	2
273	77.667	253	2	1	1	1	1	2	376.41	2
274	93.333	103.33	2	1	1	1	1	2	5354.6	2
275	91	102.67	1	1	1	1	1	1	2887.1	1
276	93.333	101	2	1	1	1	1	2	2164.1	2
277	87.667	101.67	1	1	1	1	1	1	1583.6	1
278	88.333	99	1	1	1	1	1	1	1435.2	1
279	85	100.67	1	1	1	1	1	1	664.17	1
280	93.333	96.667	2	1	1	1	1	2	364.4	2
281	87.667	107.67	1	1	1	1	1	1	6518.6	1
282	91.333	108.33	1	1	1	1	1	1	5749.3	1
283	90.333	105	1	1	1	1	1	1	5366.8	1
284	88.667	112.33	1	1	1	1	1	1	3879.7	1
285	94.333	107.33	2	1	1	1	1	2	2805.9	2
286	86.333	110.67	2	1	1	1	1	2	2616.9	2
287	85.333	114.67	2	1	1	1	1	2	2245.9	2
288	87.333	105	1	1	1	1	1	1	2128.8	1
289	88.667	114.67	2	1	1	1	1	2	1849.7	2
290	88.667	110	2	1	1	1	1	2	1747.6	2
291	93	106	3	1	1	1	1	3	1569.8	3
292	91.333	111	1	1	1	1	1	1	1444.4	1
293	88.333	121.33	1	1	1	1	1	1	85951	1
294	90.333	123.67	2	1	1	1	1	2	70749	2
295	88.333	118.67	1	1	1	1	1	1	16704	1
296	91	116.67	1	1	1	1	1	1	9984.4	1
297	92.667	124.33	2	1	1	1	1	2	1423.2	2
298	85.667	121.67	1	1	1	1	1	1	782.17	1
299	87.667	116.67	3	1	1	1	1	3	727.81	3
300	88.667	126.67	1	1	1	1	1	1	24143	1
301	93	134	1	1	1	1	1	1	17210	1
302	85.333	134.33	2	1	1	1	1	2	7960.9	2
303	85.333	131.67	1	1	1	1	1	1	5620	1
304	91.667	128.67	3	1	1	1	1	3	1668.6	3
305	88.333	142	1	1	1	1	1	1	43275	1
306	85.333	141.33	1	1	1	1	1	1	21629	1
307	92.667	139.33	2	1	1	1	1	2	12720	2
308	89.333	139.67	2	1	1	1	1	2	7976.5	2
309	85.667	144.33	1	1	1	1	1	1	6925.6	1
310	87.333	135.67	1	1	1	1	1	1	3775.7	1
311	94.667	141.33	3	1	1	1	1	3	2079.1	3
312	89	144.33	1	1	1	1	1	1	714.7	1
313	88.333	152.33	2	1	1	1	1	2	32657	2
314	92	149.33	2	1	1	1	1	2	26820	2
315	86.333	150	1	1	1	1	1	1	11378	1
316	90.333	147.67	1	1	1	1	1	1	10542	1
317	93.667	147.67	2	1	1	1	1	2	7027.6	2
318	85.667	147.33	1	1	1	1	1	1	4027.9	1
319	91.667	151.33	3	1	1	1	1	3	2223.2	3
320	89.667	150.33	2	1	1	1	1	2	727.64	2
321	94.333	150	2	1	1	1	1	2	463.91	2
322	87.667	162.33	3	1	1	1	1	3	512.01	3
323	94.667	167	1	1	1	1	1	1	29945	1
324	87.333	182	2	1	1	1	1	2	8838.2	2
325	91.667	182.33	1	1	1	1	1	1	7752.4	1
326	94	175.67	1	1	1	1	1	1	6640.6	1
327	94.333	182	1	1	1	1	1	1	5757.9	1
328	89.667	183.67	2	1	1	1	1	2	5017.9	2
329	85.667	183.67	1	1	1	1	1	1	3716.2	1
330	89.333	180.33	2	1	1	1	1	2	2911.9	2
331	92.333	179.67	1	1	1	1	1	1	1749.2	1
332	85.333	180.33	2	1	1	1	1	2	1584.9	2
333	94.667	179.33	2	1	1	1	1	2	1457.3	2
334	87.333	179	1	1	1	1	1	1	1352	1
335	87.667	186.33	1	1	1	1	1	1	9254.2	1
336	89.333	188.67	2	1	1	1	1	2	9130.4	2
337	91.667	187.33	1	1	1	1	1	1	8047.5	1
338	92.667	185	1	1	1	1	1	1	7427.2	1
339	94.333	191	2	1	1	1	1	2	6875.7	2
340	90.667	191.33	2	1	1	1	1	2	5658.6	2
341	87.333	193.67	2	1	1	1	1	2	5238.5	2
342	87.333	190	2	1	1	1	1	2	3795.3	2
343	94	188	2	1	1	1	1	2	3119.2	2
344	90.333	193.67	2	1	1	1	1	2	2984.7	2
345	92.333	189.67	2	1	1	1	1	2	1345.1	2
346	92.667	192.67	2	1	1	1	1	2	923.58	2
347	86.667	200.33	1	1	1	1	1	1	15455	1
348	85.667	197.67	1	1	1	1	1	1	11587	1
349	92.667	198.67	1	1	1	1	1	1	7608.2	1
350	86.333	202.67	2	1	1	1	1	2	6912.1	2
351	89	195.67	2	1	1	1	1	2	5983.4	2
352	94.667	204.67	2	1	1	1	1	2	5619.3	2
353	89.333	200.33	2	1	1	1	1	2	4075.1	2
354	94.333	201	1	1	1	1	1	1	3665.6	1
355	90.333	204.67	2	1	1	1	1	2	1865.1	2
356	88	198.33	1	1	1	1	1	1	1168.1	1
357	93	213.33	2	1	1	1	1	2	19090	2
358	85	209.33	2	1	1	1	1	2	9584.3	2
359	90.667	213	2	1	1	1	1	2	6708.8	2
360	91.667	207.67	1	1	1	1	1	1	6340.2	1
361	86.667	207.67	1	1	1	1	1	1	3053.9	1
362	87.333	213.67	1	1	1	1	1	1	2962.3	1
363	88	210.67	1	1	1	1	1	1	2066.6	1
364	91.667	210.33	3	1	1	1	1	3	1612.9	3
365	89.333	208.67	1	1	1	1	1	1	1263.5	1
366	91	222	2	1	1	1	1	2	7300.4	2
367	86.333	217	1	1	1	1	1	1	5281.3	1
368	89.667	215.33	2	1	1	1	1	2	4717.6	2
369	86.333	221	1	1	1	1	1	1	4319.6	1
370	89.667	219	1	1	1	1	1	1	4024.4	1
371	94	217	1	1	1	1	1	1	2793.4	1
372	85.333	223.33	2	1	1	1	1	2	2556.8	2
373	91.667	216.67	1	1	1	1	1	1	2120.2	1
374	88.333	222.33	1	1	1	1	1	1	1039.7	1
375	93.667	223.33	3	1	1	1	1	3	994.15	3
376	85	226	2	1	1	1	1	2	32999	2
377	92.333	225.33	2	1	1	1	1	2	19429	2
378	87.333	226	2	1	1	1	1	2	6242.1	2
379	87	232	2	1	1	1	1	2	5922.7	2
380	91.333	227.67	1	1	1	1	1	1	3337.1	1
381	92	232	2	1	1	1	1	2	1134.5	2
382	89.667	233.33	1	1	1	1	1	1	1065.5	1
383	93	236	2	1	1	1	1	2	4761.9	2
384	97.667	99.667	1	1	1	1	1	1	20143	1
385	97	102	1	1	1	1	1	1	14910	1
386	97	104.33	1	1	1	1	1	1	6124.7	1
387	95.333	98.667	1	1	1	1	1	1	3215.2	1
388	101.67	104.33	1	1	1	1	1	1	617.86	1
389	102.33	111.33	1	1	1	1	1	1	62769	1
390	99.333	105	1	1	1	1	1	1	22366	1
391	96	114	1	1	1	1	1	1	12318	1
392	99.333	107.67	2	1	1	1	1	2	10267	2
393	101.67	109	3	1	1	1	1	3	1366.7	3
394	104.67	120.33	2	1	1	1	1	2	46745	2
395	100.67	131.67	2	1	1	1	1	2	19018	2
396	97.667	127	1	1	1	1	1	1	14580	1
397	95	125	1	1	1	1	1	1	2040.9	1
398	100	126.67	1	1	1	1	1	1	1109.4	1
399	97	134.67	3	1	1	1	1	3	774.26	3
400	103	125.33	2	1	1	1	1	2	678.38	2
401	102.67	133.67	2	1	1	1	1	2	600.93	2
402	99.667	136.67	1	1	1	1	1	1	30930	1
403	103.33	137.33	1	1	1	1	1	1	22863	1
404	96.333	138.33	2	1	1	1	1	2	18512	2
405	97.667	144.33	2	1	1	1	1	2	17600	2
406	100	142	2	1	1	1	1	2	15141	2
407	103.33	142.33	1	1	1	1	1	1	11575	1
408	101.33	139	1	1	1	1	1	1	11008	1
409	96.667	141.67	2	1	1	1	1	2	7588.4	2
410	104	139.67	2	1	1	1	1	2	3932.7	2
411	98.667	139.33	1	1	1	1	1	1	3651.3	1
412	96.333	148	2	1	1	1	1	2	46924	2
413	98.667	148	1	1	1	1	1	1	16488	1
414	102.33	148.33	2	1	1	1	1	2	14263	2
415	100.33	145	2	1	1	1	1	2	5178.7	2
416	95.333	145.67	2	1	1	1	1	2	874.95	2
417	103.67	146.33	2	1	1	1	1	2	757.44	2
418	103	152.67	3	1	1	1	1	3	573.45	3
419	97.667	146.33	3	1	1	1	1	3	469.8	3
420	100.67	164.67	2	1	1	1	1	2	8913.6	2
421	103.33	158.33	1	1	1	1	1	1	6832.7	1
422	95.333	164.67	1	1	1	1	1	1	5827	1
423	95.333	161	3	1	1	1	1	3	701.21	3
424	98.333	171.33	2	1	1	1	1	2	32416	2
425	99.333	168	2	1	1	1	1	2	22021	2
426	104	169.33	1	1	1	1	1	1	14766	1
427	96.667	169	2	1	1	1	1	2	13006	2
428	100.33	174.33	2	1	1	1	1	2	10055	2
429	98	174	1	1	1	1	1	1	7615.6	1
430	95.333	172.33	1	1	1	1	1	1	7393.4	1
431	103.67	173.67	1	1	1	1	1	1	5449.7	1
432	101.67	177.67	2	1	1	1	1	2	13564	2
433	96.667	177	1	1	1	1	1	1	11834	1
434	104.33	182.33	1	1	1	1	1	1	10158	1
435	103.67	179.33	2	1	1	1	1	2	6068.1	2
436	99.667	179.33	1	1	1	1	1	1	4867.3	1
437	99	176.33	2	1	1	1	1	2	3970.1	2
438	101.67	181.67	1	1	1	1	1	1	3764.6	1
439	99.667	183	1	1	1	1	1	1	934.54	1
440	97.667	180.67	1	1	1	1	1	1	745.49	1
441	96	189.33	2	1	1	1	1	2	11492	2
442	96.667	185.67	2	1	1	1	1	2	7374.2	2
443	101.33	190.67	2	1	1	1	1	2	7079.7	2
444	100.67	194.33	1	1	1	1	1	1	5018.1	1
445	97.333	194.33	1	1	1	1	1	1	4992.5	1
446	101.33	185.67	2	1	1	1	1	2	3068.2	2
447	104.33	186.33	1	1	1	1	1	1	1420.9	1
448	99	185.67	1	1	1	1	1	1	1317.9	1
449	103.33	189.33	2	1	1	1	1	2	1210.5	2
450	102.67	193	2	1	1	1	1	2	760.83	2
451	104.67	191.33	2	1	1	1	1	2	431.33	2
452	103.67	199.67	2	1	1	1	1	2	17728	2
453	102.33	202	2	1	1	1	1	2	14475	2
454	96.333	202.67	1	1	1	1	1	1	11138	1
455	96.667	200	1	1	1	1	1	1	6510.4	1
456	101.33	198	1	1	1	1	1	1	6018.8	1
457	99.333	201.33	2	1	1	1	1	2	5197.4	2
458	103.33	196.33	2	1	1	1	1	2	3724.5	2
459	98.333	198.33	2	1	1	1	1	2	2738.3	2
460	95.667	197	2	1	1	1	1	2	2439.1	2
461	99	196	2	1	1	1	1	2	1375.8	2
462	103.33	212.33	2	1	1	1	1	2	27197	2
463	96.333	214.67	2	1	1	1	1	2	5439.8	2
464	102.33	210	1	1	1	1	1	1	5283.2	1
465	96.667	207	2	1	1	1	1	2	3639	2
466	97.667	212.67	2	1	1	1	1	2	2999.2	2
467	96.333	210	1	1	1	1	1	1	2336.5	1
468	102	206.33	1	1	1	1	1	1	1442.3	1
469	99.333	210.33	1	1	1	1	1	1	967.16	1
470	96.667	222.33	1	1	1	1	1	1	18199	1
471	99	223	1	1	1	1	1	1	8762.9	1
472	102	220.67	1	1	1	1	1	1	8539.9	1
473	104.33	222	1	1	1	1	1	1	5819.4	1
474	102.67	215	2	1	1	1	1	2	5158.7	2
475	95	220.33	1	1	1	1	1	1	2897	1
476	99.333	220.33	2	1	1	1	1	2	2761.7	2
477	103	217.33	2	1	1	1	1	2	2086.9	2
478	100.67	226	1	1	1	1	1	1	13258	1
479	95.667	225	2	1	1	1	1	2	10806	2
480	99.333	228.33	1	1	1	1	1	1	10360	1
481	98	226	1	1	1	1	1	1	8868.6	1
482	102	228.33	1	1	1	1	1	1	6286.5	1
483	104	231.33	1	1	1	1	1	1	4000.9	1
484	98.333	231	1	1	1	1	1	1	3830.1	1
485	104.33	229	1	1	1	1	1	1	1880.4	1
486	97.333	233.33	1	1	1	1	1	1	1336.4	1
487	101.67	231.33	1	1	1	1	1	1	1098.9	1
488	96.667	228.67	1	1	1	1	1	1	1007.5	1
489	95.333	231.33	1	1	1	1	1	1	543.11	1
490	105.33	91	1	1	1	1	1	1	6204.4	1
491	112.33	102	2	1	1	1	1	2	23263	2
492	113	99	2	1	1	1	1	2	11223	2
493	109	103	2	1	1	1	1	2	475.28	2
494	112.67	111	2	1	1	1	1	2	17736	2
495	114	108.33	2	1	1	1	1	2	564.47	2
496	109.67	106.33	1	1	1	1	1	1	372.99	1
497	105	123.67	1	1	1	1	1	1	99018	1
498	111.67	120	2	1	1	1	1	2	10589	2
499	111.67	115	1	1	1	1	1	1	2005.5	1
500	108.67	119	3	1	1	1	1	3	1177.8	3
501	109.33	115.33	2	1	1	1	1	2	549.87	2
502	107	126.67	1	1	1	1	1	1	19508	1
503	112.33	128.33	1	1	1	1	1	1	13734	1
504	113.33	131.67	1	1	1	1	1	1	7354.9	1
505	110.33	134.33	1	1	1	1	1	1	4450.4	1
506	109.33	126.33	1	1	1	1	1	1	932.62	1
507	114.67	128.33	1	1	1	1	1	1	899.18	1
508	111	132	1	1	1	1	1	1	660.21	1
509	108	128.67	3	1	1	1	1	3	426.13	3
510	114.33	144.67	1	1	1	1	1	1	23087	1
511	111.67	143	2	1	1	1	1	2	21676	2
512	113.33	137.67	1	1	1	1	1	1	12429	1
513	112.67	140.33	2	1	1	1	1	2	11797	2
514	114.33	135.33	1	1	1	1	1	1	10858	1
515	114.33	142	1	1	1	1	1	1	9558.1	1
516	110.67	138.33	2	1	1	1	1	2	7262	2
517	109	140	1	1	1	1	1	1	3316.8	1
